#BinStart,RateHitEvents,RateTrackEvents,Pressure
5.456308130000e+08,3.142623e+01,3.142623e+01,1.012091e+03
5.456308740000e+08,3.132787e+01,3.132787e+01,1.012091e+03
5.456309350000e+08,3.186885e+01,3.186885e+01,1.012091e+03
5.456309960000e+08,3.290164e+01,3.290164e+01,1.012091e+03
5.456310570000e+08,3.349180e+01,3.349180e+01,1.012091e+03
5.456311180000e+08,3.226229e+01,3.226229e+01,1.012091e+03
5.456311790000e+08,3.101639e+01,3.101639e+01,1.012091e+03
5.456312400000e+08,3.229508e+01,3.229508e+01,1.012091e+03
5.456313010000e+08,3.239344e+01,3.239344e+01,1.012091e+03
5.456313620000e+08,3.272131e+01,3.272131e+01,1.012091e+03
5.456314230000e+08,3.165574e+01,3.165574e+01,1.012091e+03
5.456314840000e+08,3.214754e+01,3.214754e+01,1.012091e+03
5.456315450000e+08,3.329508e+01,3.329508e+01,1.012091e+03
5.456316060000e+08,3.163935e+01,3.163935e+01,1.012091e+03
5.456316670000e+08,3.070492e+01,3.070492e+01,1.012091e+03
5.456317280000e+08,3.240984e+01,3.240984e+01,1.012091e+03
5.456317890000e+08,3.244262e+01,3.244262e+01,1.012091e+03
5.456318500000e+08,3.154098e+01,3.154098e+01,1.012091e+03
5.456319110000e+08,3.065574e+01,3.065574e+01,1.012091e+03
5.456319720000e+08,3.236066e+01,3.236066e+01,1.012091e+03
5.456320330000e+08,3.283607e+01,3.283607e+01,1.012091e+03
5.456320940000e+08,3.203279e+01,3.203279e+01,1.012091e+03
5.456321550000e+08,3.178688e+01,3.178688e+01,1.012091e+03
5.456322160000e+08,3.201639e+01,3.201639e+01,1.012091e+03
5.456323170000e+08,3.214754e+01,3.214754e+01,1.012232e+03
5.456323780000e+08,3.257377e+01,3.257377e+01,1.012232e+03
5.456324390000e+08,3.319672e+01,3.319672e+01,1.012232e+03
5.456325000000e+08,3.183607e+01,3.183607e+01,1.012232e+03
5.456325610000e+08,3.154098e+01,3.154098e+01,1.012232e+03
5.456326220000e+08,3.260656e+01,3.260656e+01,1.012232e+03
5.456326830000e+08,2.585526e+01,2.585526e+01,1.012232e+03
5.456327590000e+08,3.149180e+01,3.149180e+01,1.012232e+03
5.456328200000e+08,3.252459e+01,3.252459e+01,1.012232e+03
5.456328810000e+08,3.250820e+01,3.250820e+01,1.012232e+03
5.456329420000e+08,3.077049e+01,3.077049e+01,1.012232e+03
5.456330030000e+08,3.142623e+01,3.142623e+01,1.012232e+03
5.456330640000e+08,3.119672e+01,3.119672e+01,1.012232e+03
5.456331250000e+08,3.398361e+01,3.398361e+01,1.012232e+03
5.456331860000e+08,3.119672e+01,3.119672e+01,1.012232e+03
5.456332470000e+08,3.122951e+01,3.122951e+01,1.012232e+03
5.456333080000e+08,3.278688e+01,3.278688e+01,1.012232e+03
5.456333690000e+08,3.362295e+01,3.362295e+01,1.012232e+03
5.456334300000e+08,3.219672e+01,3.219672e+01,1.012232e+03
5.456334910000e+08,3.236066e+01,3.236066e+01,1.012232e+03
5.456335520000e+08,3.098361e+01,3.098361e+01,1.012232e+03
5.456336130000e+08,3.240984e+01,3.240984e+01,1.012232e+03
5.456336740000e+08,3.236066e+01,3.236066e+01,1.012232e+03
5.456337350000e+08,3.273771e+01,3.273771e+01,1.012232e+03
5.456337960000e+08,3.218033e+01,3.218033e+01,1.012232e+03
5.456338570000e+08,3.242623e+01,3.242623e+01,1.012232e+03
5.456339180000e+08,3.131148e+01,3.131148e+01,1.012232e+03
5.456339790000e+08,3.231147e+01,3.231147e+01,1.012232e+03
5.456340400000e+08,3.021312e+01,3.021312e+01,1.012232e+03
5.456341010000e+08,3.091803e+01,3.091803e+01,1.012232e+03
5.456341620000e+08,3.157377e+01,3.157377e+01,1.012232e+03
5.456342230000e+08,3.257377e+01,3.257377e+01,1.012232e+03
5.456343080000e+08,3.136065e+01,3.136065e+01,1.011999e+03
5.456343690000e+08,3.321312e+01,3.321312e+01,1.011999e+03
5.456344300000e+08,3.034426e+01,3.034426e+01,1.011999e+03
5.456344910000e+08,3.308197e+01,3.308197e+01,1.011999e+03
5.456345520000e+08,3.270492e+01,3.270492e+01,1.011999e+03
5.456346130000e+08,3.180328e+01,3.180328e+01,1.011999e+03
5.456346740000e+08,3.239344e+01,3.239344e+01,1.011999e+03
5.456347350000e+08,3.231147e+01,3.231147e+01,1.011999e+03
5.456347960000e+08,3.172131e+01,3.172131e+01,1.011999e+03
5.456348570000e+08,3.214754e+01,3.214754e+01,1.011999e+03
5.456349180000e+08,3.149180e+01,3.149180e+01,1.011999e+03
5.456349790000e+08,3.168852e+01,3.168852e+01,1.011999e+03
5.456350400000e+08,3.229508e+01,3.229508e+01,1.011999e+03
5.456351010000e+08,3.308197e+01,3.308197e+01,1.011999e+03
5.456351620000e+08,3.227869e+01,3.227869e+01,1.011999e+03
5.456352230000e+08,3.278688e+01,3.278688e+01,1.011999e+03
5.456352840000e+08,3.222951e+01,3.222951e+01,1.011999e+03
5.456353450000e+08,3.363934e+01,3.363934e+01,1.011999e+03
5.456354060000e+08,3.301639e+01,3.301639e+01,1.011999e+03
5.456354670000e+08,3.308197e+01,3.308197e+01,1.011999e+03
5.456355280000e+08,3.152459e+01,3.152459e+01,1.011999e+03
5.456355890000e+08,3.231147e+01,3.231147e+01,1.011999e+03
5.456356500000e+08,3.201639e+01,3.201639e+01,1.011999e+03
5.456357110000e+08,3.232787e+01,3.232787e+01,1.011999e+03
5.456357720000e+08,3.270492e+01,3.270492e+01,1.011999e+03
5.456358330000e+08,3.237705e+01,3.237705e+01,1.011999e+03
5.456358940000e+08,3.204918e+01,3.204918e+01,1.011999e+03
5.456359550000e+08,3.273771e+01,3.273771e+01,1.011999e+03
5.456360160000e+08,3.331147e+01,3.331147e+01,1.011999e+03
5.456360770000e+08,3.224590e+01,3.224590e+01,1.011999e+03
5.456361380000e+08,3.254099e+01,3.254099e+01,1.011999e+03
5.456361990000e+08,3.159016e+01,3.159016e+01,1.011999e+03
5.456362870000e+08,3.147541e+01,3.147541e+01,1.012144e+03
5.456363480000e+08,3.211475e+01,3.211475e+01,1.012144e+03
5.456364090000e+08,3.221312e+01,3.221312e+01,1.012144e+03
5.456364700000e+08,3.263934e+01,3.263934e+01,1.012144e+03
5.456365310000e+08,3.234426e+01,3.234426e+01,1.012144e+03
5.456365920000e+08,3.288525e+01,3.288525e+01,1.012144e+03
5.456366530000e+08,3.214754e+01,3.214754e+01,1.012144e+03
5.456367140000e+08,3.280328e+01,3.280328e+01,1.012144e+03
5.456367750000e+08,2.919355e+01,2.919355e+01,1.012144e+03
5.456368370000e+08,3.204918e+01,3.204918e+01,1.012144e+03
5.456368980000e+08,3.236066e+01,3.236066e+01,1.012144e+03
5.456369590000e+08,3.227869e+01,3.227869e+01,1.012144e+03
5.456370200000e+08,3.249180e+01,3.249180e+01,1.012144e+03
5.456370810000e+08,3.096721e+01,3.096721e+01,1.012144e+03
5.456371420000e+08,3.203279e+01,3.203279e+01,1.012144e+03
5.456372030000e+08,3.236066e+01,3.236066e+01,1.012144e+03
5.456372640000e+08,3.196721e+01,3.196721e+01,1.012144e+03
5.456373250000e+08,3.240984e+01,3.240984e+01,1.012144e+03
5.456373860000e+08,3.122951e+01,3.122951e+01,1.012144e+03
5.456374470000e+08,3.154098e+01,3.154098e+01,1.012144e+03
5.456375080000e+08,3.242623e+01,3.242623e+01,1.012144e+03
5.456375690000e+08,3.239344e+01,3.239344e+01,1.012144e+03
5.456376300000e+08,3.193443e+01,3.193443e+01,1.012144e+03
5.456376910000e+08,3.206557e+01,3.206557e+01,1.012144e+03
5.456377520000e+08,3.367213e+01,3.367213e+01,1.012144e+03
5.456378130000e+08,3.181967e+01,3.181967e+01,1.012144e+03
5.456378740000e+08,3.226229e+01,3.226229e+01,1.012144e+03
5.456379350000e+08,3.173771e+01,3.173771e+01,1.012144e+03
5.456379960000e+08,3.214754e+01,3.214754e+01,1.012144e+03
5.456380570000e+08,3.242623e+01,3.242623e+01,1.012144e+03
